広告ID,広告名,広告セット名,キャンペーン名,訴求名,登録経路,インプレッション,クリック,消費額,TikTok CV,スプレッドシートCV数,フロント販売本数,CPM,CTR(%),CVR(%),CPA,フロントCPO
"1851549137713377","auto carousel generation","【CV地点変更】142","251209/清水絢吾/新ダイジェスト/UGC/LP2-CR000142-143","Unknown","",9547,25,3386.00,1,0,0,354.67,0.2619,0.0000,0,0
"1851648698019937","これ全部やめました_修正TikTok用_WKL2g5TH.mp4-New_Hook-8-9_1764926056","スマプラ","251216/清水絢吾/スマプラ/SNSガチャ/LP1-CR00594","SNS","",16509,48,3279.00,2,0,0,198.62,0.2908,0.0000,0,0
"1849871354572802","冒頭2セミナー開催決定TikTok_o2RyA5bB.mp4","広告セット 20250911021302","1個の1個の【複製_1110】251019/セミ/スマ/セミまとめ(開催決定まとめ)/LP1-CR00013をコピーをコピーをコピーをコピーをコピー","Unknown","",3937,17,3252.00,1,0,0,826.01,0.4318,0.0000,0,0
"1849903445008498","問題ないです_トイレver_B1_TT_fp3IZU4b.mp4","広告セット 20250902064213","251115/セン/SNSまとめ(ガチャ)/LP2-CR00036","SNS","",4152,11,3247.00,0,0,0,782.03,0.2649,0.0000,0,0
"1850581383863393","1年後悔（横展開）_冒頭3_SNS_vbCjrLVB.mp4","広告セット 20250902064213","251204/セン/SNSまとめ(ガチャ2)/LP2-CR00044","SNS","",5386,24,3243.00,1,0,0,602.12,0.4456,0.0000,0,0
"1851141677826098","【正直に答えてね】Geminiでマネタイズ目指している人全員に聞きます。_G7g9C5YH.mp4","スマプラ","251211/清水絢吾/スマプラ/AIガチャ/LP2-CR000141","AI","",2662,12,3125.00,3,0,0,1173.93,0.4508,0.0000,0,0
"1849871269952753","TikTok冒頭④これ間違いです_pKxOlLk4.mp4","広告セット 20251108104919","251108 AI スマ AIまとめ(ホリエモン関連_ピクセル1)  LP1-CR00646","AI","",1780,5,3075.00,0,0,0,1727.53,0.2809,0.0000,0,0
"1851650547934290","【TikTok】林社長②→AI学ぶな_Dod69kwZ.mp4","スマプラ","251216/清水絢吾/スマプラ/著名人コピー違い/LP1-CR00718","AI","",6791,25,3057.00,0,0,0,450.15,0.3681,0.0000,0,0
"1851375673236673","台本３-tiktok_EftG60b2.mp4-Music_Refresh-0-1_1762923674","152","251213/清水絢吾/二極化 セミナー/冒頭1/LP2-CR00152-157","Unknown","",1977,8,3033.00,0,0,0,1534.14,0.4047,0.0000,0,0
"1850581383859313","タイムショック_テストなし_SNS_0n8a29mT.mp4","広告セット 20250902064213","251204/セン/SNSまとめ(ガチャ2)/LP2-CR00044","SNS","",4022,23,3027.00,1,0,0,752.61,0.5719,0.0000,0,0
"1850045074308146","Meta9_(冒頭③_権威製2_オファーあり_社会証明あり_CTA別あり)_WRp8QI4v.mp4","広告セット 20251108104919","251128 AI スマ AIまとめ(二極化 1年後悔)  LP2-CR00138","AI","",26488,85,3019.00,0,0,0,113.98,0.3209,0.0000,0,0
"1851650547938386","【TikTok】林社長⑥→AI学ぶな_aWPJQFI6.mp4","スマプラ","251216/清水絢吾/スマプラ/著名人コピー違い/LP1-CR00718","AI","",4835,18,3011.00,1,0,0,622.75,0.3723,0.0000,0,0
"1851141645728017","SNSレベル_TikTok_冒頭4_zwUKuGae.mp4","広告セット 20250829010409","251211セン/SNSまとめ/LP1-CR00583","SNS","",17433,74,2989.00,0,0,0,171.46,0.4245,0.0000,0,0
"1849903445000434","アルゴリズム破壊ver2 TT2_xTCYAzJV.mp4","広告セット 20250902064213","251115/セン/SNSまとめ(ガチャ)/LP2-CR00036","SNS","",2758,13,2967.00,0,0,0,1075.78,0.4714,0.0000,0,0
"1849871269952721","TikTok冒頭②これ間違いです_FGcKMCwy.mp4","広告セット 20251108104919","251108 AI スマ AIまとめ(ホリエモン関連_ピクセル1)  LP1-CR00646","AI","",1691,9,2933.00,2,0,0,1734.48,0.5322,0.0000,0,0
"1851218337580049","【TikTok】ヒカルさん→AI学ぶな_Suwg0cKB.mp4","広告セット 20251108104919","251211 AI スマ AIまとめ(著名人)  LP1-CR00696","AI","",7676,18,2926.00,0,0,0,381.19,0.2345,0.0000,0,0
"1851649168293025","＃納品_はいそこまで_欲求刺激_TT_9D3KizG4.mp4","スマプラ","251216/清水絢吾/スマプラ/SNSガチャ/LP2-CR00045","SNS","",10430,28,2831.00,1,0,0,271.43,0.2685,0.0000,0,0
"1851739256153169","【11月特典】ぼやき回答","1211＿複製","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",3501,9,2803.00,2,0,0,800.63,0.2571,0.0000,0,0
"1851648698022001","問題ないですwith林社長_リール投稿/ループ2秒","スマプラ","251216/清水絢吾/スマプラ/SNSガチャ/LP1-CR00594","SNS","",4761,24,2773.00,0,0,0,582.44,0.5041,0.0000,0,0
"1851474545264674","台本３-tiktok_EftG60b2.mp4","1個のスマプラをコピー","251214/清水絢吾/スマプラ/セミナーガチャ/LP2-CR00158","Unknown","",21569,67,2703.00,0,0,0,125.32,0.3106,0.0000,0,0
"1851651918217649","TT冒頭③学校で問題ないです(AI)-_GAwzqBml.mp4","スマプラ","251216/清水絢吾/スマプラ/二極化・シーン・後悔/LP2-CR00169","AI","",3570,83,2672.00,0,0,0,748.46,2.3249,0.0000,0,0
"1849871354573842","本質足りてない③tiktok_axPO3FHz.mp4-Music_Refresh-0-1_1762770138","広告セット 20250911021302","1個の1個の【複製_1110】251019/セミ/スマ/セミまとめ(開催決定まとめ)/LP1-CR00013をコピーをコピーをコピーをコピーをコピー","Unknown","",2409,11,2660.00,0,0,0,1104.19,0.4566,0.0000,0,0
"1850581383860305","【TikTok】ホリエモン×SNSオファー冒頭③アルゴリズム破壊_y5CS4GMv.mp4","広告セット 20250902064213","251204/セン/SNSまとめ(ガチャ2)/LP2-CR00044","SNS","",2261,9,2583.00,0,0,0,1142.41,0.3981,0.0000,0,0
"1849903445006498","1.料理たとえ食堂冒頭1tiktok.mp4","広告セット 20250902064213","251115/セン/SNSまとめ(ガチャ)/LP2-CR00036","SNS","",2412,11,2568.00,1,0,0,1064.68,0.4561,0.0000,0,0
"1851474545264658","本質足りてない④tiktok_XfgmsZK7.mp4","1個のスマプラをコピー","251214/清水絢吾/スマプラ/セミナーガチャ/LP2-CR00158","Unknown","",10052,39,2556.00,0,0,0,254.28,0.3880,0.0000,0,0
"1851140923618338","【11月特典】林社長 二極化 副業会社員","1211＿複製","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",1399,4,2549.00,0,0,0,1822.02,0.2859,0.0000,0,0
"1851219357504546","AI訴求 (1.25)_ydSUkOBt.mp4","広告セット 20251108104919","251211 AI スマ AIまとめ(ガチャ_ピクセル1)  LP1-CR00698","AI","",2160,3,2534.00,0,0,0,1173.15,0.1389,0.0000,0,0
"1849871354571810","【免責文あり】セミナーダイジェスト_JyqV3oPp.mp4","広告セット 20250911021302","1個の1個の【複製_1110】251019/セミ/スマ/セミまとめ(開催決定まとめ)/LP1-CR00013をコピーをコピーをコピーをコピーをコピー","Unknown","",2526,5,2533.00,0,0,0,1002.77,0.1979,0.0000,0,0
"1851141645728049","＃納品_はいそこまで_欲求刺激_TT_9D3KizG4.mp4","広告セット 20250829010409","251211セン/SNSまとめ/LP1-CR00583","SNS","",1539,10,2523.00,0,0,0,1639.38,0.6498,0.0000,0,0
"1850581383859265","大学生の時の俺へTikTok_5j4kN9hy.mp4","広告セット 20250902064213","251204/セン/SNSまとめ(ガチャ2)/LP2-CR00044","SNS","",2437,14,2511.00,0,0,0,1030.37,0.5745,0.0000,0,0
"1851651918219457","TT_AI_冒頭2_二極化_強化_dL15kMAo.mp4","スマプラ","251216/清水絢吾/スマプラ/二極化・シーン・後悔/LP2-CR00169","AI","",4014,71,2508.00,2,0,0,624.81,1.7688,0.0000,0,0
"1849903550032977","251007_坂井柾駿_説明しようTTBUVer_t6YWmhj2.mp4","広告セット 20250902064213","251024/セン/SNSまとめ(勝)/LP2-CR00033","SNS","",2202,12,2506.00,0,0,0,1138.06,0.5450,0.0000,0,0
"1849871209051314","【11月特典】二極化フリーランス","広告セット ","11/16 AI スマ AIまとめ(ガチャ)  LP2-CR00071","AI","",1998,5,2489.00,0,0,0,1245.75,0.2503,0.0000,0,0
"1851478905924786","本質足りてない④tiktok_XfgmsZK7.mp4","1個のスマプラをコピー","251214/清水絢吾/スマプラ/セミナーガチャ/LP2-CR00158","Unknown","",9236,24,2441.00,1,0,0,264.29,0.2599,0.0000,0,0
"1850581383860337","社長社長.mp4","広告セット 20250902064213","251204/セン/SNSまとめ(ガチャ2)/LP2-CR00044","SNS","",3185,6,2438.00,0,0,0,765.46,0.1884,0.0000,0,0
"1850927337569458","TikTok冒頭④これ間違いです_jORc8WU4.mp4","251206 複製","251208 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00139","AI","",4144,19,2414.00,0,0,0,582.53,0.4585,0.0000,0,0
"1850927337569442","新冒頭②これ間違いです_UBV76AJk.mp4","251206 複製","251208 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00139","AI","",4346,25,2392.00,1,0,0,550.39,0.5752,0.0000,0,0
"1851375681280258","台本３-tiktok_EftG60b2.mp4-Music_Refresh-0-1_1762923674","156","251213/清水絢吾/二極化 セミナー/冒頭1/LP2-CR00152-157","Unknown","",1774,5,2390.00,0,0,0,1347.24,0.2818,0.0000,0,0
"1851411438740706","AI-generated Video 85e4d81a","【CV地点変更】咳き込み_CTA/LP2-CR00132","251205/清水絢吾/1年後悔 セミナー/LP2-CR00132","Unknown","",3575,168,2380.00,1,0,0,665.73,4.6993,0.0000,0,0
"1851649168288769","【TikTok】ホリエモン×SNSオファー冒頭②アルゴリズム破壊_ji4nQVtW.mp4","スマプラ","251216/清水絢吾/スマプラ/SNSガチャ/LP2-CR00045","SNS","",5899,24,2342.00,1,0,0,397.02,0.4068,0.0000,0,0
"1851649168288801","問題ないです 林社長ver リール投稿_4_O8QawrDM.mp4","スマプラ","251216/清水絢吾/スマプラ/SNSガチャ/LP2-CR00045","SNS","",2632,5,2316.00,0,0,0,879.94,0.1900,0.0000,0,0
"1851739256154337","AIで売上3兆円を目指す_lXTaDbVS.mp4","1211＿複製","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",5403,32,2303.00,2,0,0,426.24,0.5923,0.0000,0,0
"1851140923616354","箕輪 さん切り抜きTiktTok③【AI訴求】これ間違いです_jSIxB7cq.mp4","1211＿複製","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",17864,50,2301.00,1,0,0,128.81,0.2799,0.0000,0,0
"1851649168291073","問題ないです 林社長ver リール投稿_2_UQSJDqBF.mp4","スマプラ","251216/清水絢吾/スマプラ/SNSガチャ/LP2-CR00045","SNS","",6413,19,2299.00,0,0,0,358.49,0.2963,0.0000,0,0
"1851219096980561","【TiktTok】箕輪 さん冒頭②BGM強化_URdncqox.mp4","広告セット 20251108104919","251211AI スマ AIまとめ(箕輪＆3兆円_ピクセル1)  LP1-CR00697","AI","",7969,37,2292.00,0,0,0,287.61,0.4643,0.0000,0,0
"1851691767534769","AI-generated Video 1e8243c1","冒頭③","251216/清水絢吾/これ間違いです/ホリエモン１/LP2-CR00162 163","Unknown","",1103,1,2283.00,0,0,0,2069.81,0.0907,0.0000,0,0
"1851496595269698","AI-generated Video ce35dd2b","1個のスマプラをコピー","251214/清水絢吾/スマプラ/セミナーガチャ/LP2-CR00158","Unknown","",4366,9,2266.00,0,0,0,519.01,0.2061,0.0000,0,0
"1851225271780610","【TikTok】箕輪 さん②→AI学ぶな_E7WyLXGx.mp4","箕輪さん","251211/清水絢吾/著名人冒頭/コピーテスト/LP2-CR00142-161","AI","",2106,58,2261.00,0,0,0,1073.60,2.7540,0.0000,0,0
"1849871354572850","冒頭⑤TT_問題ないです_セミナー版_Zw8l47rY.mp4-Music_Refresh-0-1_1762814185","広告セット 20250911021302","1個の1個の【複製_1110】251019/セミ/スマ/セミまとめ(開催決定まとめ)/LP1-CR00013をコピーをコピーをコピーをコピーをコピー","Unknown","",2317,12,2236.00,2,0,0,965.04,0.5179,0.0000,0,0
"1850807134360674","【TikTok】ヒカルさん→問題ないです本文.mp4","251207 ノンタゲ","251207/AI/ヒカルさんCR/LP1-CR00686","AI","",2119,4,2207.00,0,0,0,1041.53,0.1888,0.0000,0,0
"1851650547934274","【TikTok】林社長③→AI学ぶな_TO2drmjy.mp4","スマプラ","251216/清水絢吾/スマプラ/著名人コピー違い/LP1-CR00718","AI","",1859,7,2196.00,0,0,0,1181.28,0.3765,0.0000,0,0
"1851478905925954","【免責文あり】セミナーダイジェスト_JyqV3oPp.mp4","1個のスマプラをコピー","251214/清水絢吾/スマプラ/セミナーガチャ/LP2-CR00158","Unknown","",13088,32,2187.00,0,0,0,167.10,0.2445,0.0000,0,0
"1851375677815841","台本３-tiktok_EftG60b2.mp4-Music_Refresh-0-1_1762923674","153","251213/清水絢吾/二極化 セミナー/冒頭1/LP2-CR00152-157","Unknown","",1633,5,2162.00,1,0,0,1323.94,0.3062,0.0000,0,0
"1851651918219489","TT_AI_冒頭6_二極化_強化_XnPsrLOa.mp4","スマプラ","251216/清水絢吾/スマプラ/二極化・シーン・後悔/LP2-CR00169","AI","",27347,125,2142.00,1,0,0,78.33,0.4571,0.0000,0,0
"1851648698018849","SNSレベル_TikTok_冒頭4_zwUKuGae.mp4-New_Hook-9-8_1765386216","スマプラ","251216/清水絢吾/スマプラ/SNSガチャ/LP1-CR00594","SNS","",3739,13,2131.00,0,0,0,569.94,0.3477,0.0000,0,0
"1851474545263682","＃納品_箕輪さん冒頭③_TT_7T4Raq9s.mp4-Music_Refresh-0-1_1762792005","1個のスマプラをコピー","251214/清水絢吾/スマプラ/セミナーガチャ/LP2-CR00158","Unknown","",3923,9,2074.00,0,0,0,528.68,0.2294,0.0000,0,0
"1851219096980577","【TiktTok】箕輪 さん冒頭③BGM強化_dvKCQaYc.mp4","広告セット 20251108104919","251211AI スマ AIまとめ(箕輪＆3兆円_ピクセル1)  LP1-CR00697","AI","",18417,84,2057.00,0,0,0,111.69,0.4561,0.0000,0,0
"1849871354572834","台本３-tiktok_EftG60b2.mp4","広告セット 20250911021302","1個の1個の【複製_1110】251019/セミ/スマ/セミまとめ(開催決定まとめ)/LP1-CR00013をコピーをコピーをコピーをコピーをコピー","Unknown","",1393,5,2026.00,0,0,0,1454.41,0.3589,0.0000,0,0
"1851650547935282","【TikTok】箕輪 さん②→AI学ぶな_OFBUPHhS.mp4","スマプラ","251216/清水絢吾/スマプラ/著名人コピー違い/LP1-CR00718","AI","",1097,3,2008.00,0,0,0,1830.45,0.2735,0.0000,0,0
"1850740074860641","新冒頭①これ間違いです_DSNuEQYb.mp4","251206 複製","251108 AI スマ AIまとめ(ホリエモン関連_ピクセル1)  LP1-CR00646","AI","",1559,12,2005.00,0,0,0,1286.08,0.7697,0.0000,0,0
"1849903445007538","マーケ足りてない_冒頭11-スキルあるのにマーケ力ない_SNS_XoDH1SvA.mp4","広告セット 20250902064213","251115/セン/SNSまとめ(ガチャ)/LP2-CR00036","SNS","",2414,6,1975.00,0,0,0,818.14,0.2486,0.0000,0,0
"1849871354571778","ホリエモン冒頭③×ダイジェスト","広告セット 20250911021302","1個の1個の【複製_1110】251019/セミ/スマ/セミまとめ(開催決定まとめ)/LP1-CR00013をコピーをコピーをコピーをコピーをコピー","Unknown","",1354,11,1957.00,2,0,0,1445.35,0.8124,0.0000,0,0
"1851553174287794","AI-generated Video 970a08ee","LP2-CR00161","251215/清水絢吾/ドキッとすることをいうやつ/LP2-CR00160 161","Unknown","",1826,4,1953.00,0,0,0,1069.55,0.2191,0.0000,0,0
"1851219357504514","AI_Editor_1763716721641","広告セット 20251108104919","251211 AI スマ AIまとめ(ガチャ_ピクセル1)  LP1-CR00698","AI","",2628,9,1938.00,0,0,0,737.44,0.3425,0.0000,0,0
"1849903445002466","タイムショック_テストなし_SNS_0n8a29mT.mp4","広告セット 20250902064213","251115/セン/SNSまとめ(ガチャ)/LP2-CR00036","SNS","",1620,7,1864.00,1,0,0,1150.62,0.4321,0.0000,0,0
"1851141677825122","【修正版】女性向けUGC_Otj3MXbZ.mp4-New_Hook-0-1_1764174887","スマプラ","251211/清水絢吾/スマプラ/AIガチャ/LP2-CR000141","AI","",6585,31,1845.00,0,0,0,280.18,0.4708,0.0000,0,0
"1851487581024370","AI-generated Video 5d9149c8","1個のスマプラをコピー","251214/清水絢吾/スマプラ/セミナーガチャ/LP2-CR00158","Unknown","",5804,13,1839.00,0,0,0,316.85,0.2240,0.0000,0,0
"1851739256152097","【11月特典】林社長 二極化 副業会社員","1211＿複製","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",1395,7,1810.00,0,0,0,1297.49,0.5018,0.0000,0,0
"1851474545264642","【免責文あり】セミナーダイジェスト_JyqV3oPp.mp4","1個のスマプラをコピー","251214/清水絢吾/スマプラ/セミナーガチャ/LP2-CR00158","Unknown","",10368,30,1800.00,0,0,0,173.61,0.2894,0.0000,0,0
"1850045074308114","Meta41_(冒頭⑤_権威製2_オファーあり_社会証明あり_CTA別あり)_H20aYDrg.mp4","広告セット 20251108104919","251128 AI スマ AIまとめ(二極化 1年後悔)  LP2-CR00138","AI","",1106,5,1790.00,0,0,0,1618.44,0.4521,0.0000,0,0
"1851650547937298","【TikTok】ホリエモン②AI学ぶな_EX73TVn9.mp4","スマプラ","251216/清水絢吾/スマプラ/著名人コピー違い/LP1-CR00718","AI","",6095,23,1771.00,0,0,0,290.57,0.3774,0.0000,0,0
"1851592171799729","AI-generated Video 9f08f7a7","LP2-CR00161","251215/清水絢吾/ドキッとすることをいうやつ/LP2-CR00160 161","Unknown","",1907,7,1761.00,0,0,0,923.44,0.3671,0.0000,0,0
"1850808068346961","箕輪 さん切り抜きTiktTok④【AI訴求】これ間違いです_gEZtmGLH.mp4","251207 ノンタゲ","251207/AI/著名人まとめCR/LP1-CR00687","AI","",1287,3,1752.00,0,0,0,1361.31,0.2331,0.0000,0,0
"1851219357505650","パクるやつ多すぎ/ループ1秒","広告セット 20251108104919","251211 AI スマ AIまとめ(ガチャ_ピクセル1)  LP1-CR00698","AI","",1288,10,1744.00,0,0,0,1354.04,0.7764,0.0000,0,0
"1851739256149361","新冒頭②これ間違いです_UBV76AJk.mp4","1211＿複製","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",2359,20,1722.00,1,0,0,729.97,0.8478,0.0000,0,0
"1851219357504562","一過性のノウハウ/テストなし.mp4","広告セット 20251108104919","251211 AI スマ AIまとめ(ガチャ_ピクセル1)  LP1-CR00698","AI","",1268,8,1707.00,0,0,0,1346.21,0.6309,0.0000,0,0
"1851411438739634","台本３-tiktok_EftG60b2.mp4-Music_Refresh-0-1_1762923674","【CV地点変更】咳き込み_CTA/LP2-CR00132","251205/清水絢吾/1年後悔 セミナー/LP2-CR00132","Unknown","",1756,4,1703.00,0,0,0,969.82,0.2278,0.0000,0,0
"1850808068346097","箕輪 さん切り抜きTiktTok②【AI訴求】これ間違いです_gX4BwVyF.mp4","251207 ノンタゲ","251207/AI/著名人まとめCR/LP1-CR00687","AI","",1057,5,1669.00,0,0,0,1579.00,0.4730,0.0000,0,0
"1849871090686082","【11月特典】ぼやき回答","広告セット ","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",1753,3,1666.00,1,0,0,950.37,0.1711,0.0000,0,0
"1851650547936370","【TikTok】ホリエモン④AI学ぶな_WJLa1PiI.mp4","スマプラ","251216/清水絢吾/スマプラ/著名人コピー違い/LP1-CR00718","AI","",1309,7,1652.00,0,0,0,1262.03,0.5348,0.0000,0,0
"1849871090653393","【11月特典】林社長 二極化 副業会社員","広告セット ","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",523,1,1634.00,0,0,0,3124.28,0.1912,0.0000,0,0
"1851225289827394","【TikTok】ホリエモン②AI学ぶな_7V5ux38J.mp4","ホリエモン","251211/清水絢吾/著名人冒頭/コピーテスト/LP2-CR00142-161","AI","",6249,116,1630.00,0,0,0,260.84,1.8563,0.0000,0,0
"1851218337578145","【TikTok1】ホリエモンさん→箕輪さん→林社長→AI学ぶな_BdCLyQSP.mp4","広告セット 20251108104919","251211 AI スマ AIまとめ(著名人)  LP1-CR00696","AI","",28646,98,1625.00,0,0,0,56.73,0.3421,0.0000,0,0
"1851141645728881","これ全部やめました_修正TikTok用_WKL2g5TH.mp4","広告セット 20250829010409","251211セン/SNSまとめ/LP1-CR00583","SNS","",1087,10,1621.00,0,0,0,1491.26,0.9200,0.0000,0,0
"1851648698023105","問題ないですwith林社長_フォロワー100人/ループ1秒","スマプラ","251216/清水絢吾/スマプラ/SNSガチャ/LP1-CR00594","SNS","",3849,11,1620.00,0,0,0,420.89,0.2858,0.0000,0,0
